case_id,system,source_type,modification_type,pack_size_category,selected_mod_count,expected_repairable,initial_status,solver_status,issue_types,action_types,final_compatible,repair_success,total_cost,preservation_rate,removed_mod_count,runtime_seconds,runtime_minimum_seconds,runtime_maximum_seconds,runtime_samples_seconds,states_expanded,explanation_complete,passed,failure_category
dense-small-chain-missing,baseline,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.001963499998964835,0.0017854000034276396,0.004761900003359187,0.001963499998964835;0.004761900003359187;0.0017854000034276396,0,False,True,
dense-small-chain-missing,weighted_default,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.0056537999989814125,0.0054242999976850115,0.0056573000038042665,0.0056537999989814125;0.0054242999976850115;0.0056573000038042665,2,True,True,
dense-small-chain-missing,weighted_preservation,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.005108899997139815,0.005033699999330565,0.005339099996490404,0.005033699999330565;0.005339099996490404;0.005108899997139815,2,True,True,
dense-small-chain-version,baseline,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.002401999998255633,0.001905500001157634,0.002638800004206132,0.002401999998255633;0.002638800004206132;0.001905500001157634,0,False,True,
dense-small-chain-version,weighted_default,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.005216700003074948,0.005149999997229315,0.005347900005290285,0.005347900005290285;0.005216700003074948;0.005149999997229315,2,True,True,
dense-small-chain-version,weighted_preservation,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.005178999999770895,0.005152300000190735,0.006153700000140816,0.005178999999770895;0.005152300000190735;0.006153700000140816,2,True,True,
dense-small-layered_dag-control,baseline,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0016773000024841167,0.0015944000042509288,0.002203299998654984,0.0015944000042509288;0.002203299998654984;0.0016773000024841167,0,False,True,
dense-small-layered_dag-control,weighted_default,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0031908000019029714,0.002988300002471078,0.003472299998975359,0.002988300002471078;0.003472299998975359;0.0031908000019029714,0,True,True,
dense-small-layered_dag-control,weighted_preservation,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0035003000011784025,0.003146099996229168,0.003505699998640921,0.0035003000011784025;0.003146099996229168;0.003505699998640921,0,True,True,
dense-small-layered_dag-missing,baseline,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.001954300001671072,0.0017256999999517575,0.0024324000041815452,0.0017256999999517575;0.0024324000041815452;0.001954300001671072,0,False,True,
dense-small-layered_dag-missing,weighted_default,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.006148500004201196,0.005390600003011059,0.007233599993924145,0.005390600003011059;0.006148500004201196;0.007233599993924145,2,True,True,
dense-small-layered_dag-missing,weighted_preservation,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.008795699999609496,0.008782900004007388,0.008840299997245893,0.008840299997245893;0.008795699999609496;0.008782900004007388,2,True,True,
dense-small-layered_dag-version,baseline,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.0021709000066039152,0.0020504999993136153,0.0029566000011982396,0.0021709000066039152;0.0029566000011982396;0.0020504999993136153,0,False,True,
dense-small-layered_dag-version,weighted_default,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.00773769999796059,0.006556699998327531,0.00819029999547638,0.00819029999547638;0.006556699998327531;0.00773769999796059,2,True,True,
dense-small-layered_dag-version,weighted_preservation,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.00786330000119051,0.006591600002138875,0.007921900003566407,0.006591600002138875;0.007921900003566407;0.00786330000119051,2,True,True,
dense-small-shared_library_fan_in-control,baseline,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.00283060000219848,0.0027300000001559965,0.002923799998825416,0.002923799998825416;0.0027300000001559965;0.00283060000219848,0,False,True,
dense-small-shared_library_fan_in-control,weighted_default,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.003302800003439188,0.0031833999964874238,0.0034287000016774982,0.0034287000016774982;0.003302800003439188;0.0031833999964874238,0,True,True,
dense-small-shared_library_fan_in-control,weighted_preservation,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0030771000019740313,0.00305359999765642,0.01448309999977937,0.00305359999765642;0.0030771000019740313;0.01448309999977937,0,True,True,
dense-small-shared_library_fan_in-missing,baseline,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.0021417000025394373,0.002013600002101157,0.0029373000070336275,0.002013600002101157;0.0021417000025394373;0.0029373000070336275,0,False,True,
dense-small-shared_library_fan_in-missing,weighted_default,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.04230639999877894,0.037728499999502674,0.056273899994266685,0.037728499999502674;0.056273899994266685;0.04230639999877894,9,True,True,
dense-small-shared_library_fan_in-missing,weighted_preservation,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.03737869999895338,0.0371584000022267,0.03790010000375332,0.03790010000375332;0.0371584000022267;0.03737869999895338,9,True,True,
dense-small-shared_library_fan_in-version,baseline,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.0021250999998301268,0.00179309999657562,0.00225759999739239,0.00179309999657562;0.0021250999998301268;0.00225759999739239,0,False,True,
dense-small-shared_library_fan_in-version,weighted_default,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.004994800001441035,0.004983499995432794,0.0058019999996759,0.004983499995432794;0.004994800001441035;0.0058019999996759,2,True,True,
dense-small-shared_library_fan_in-version,weighted_preservation,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.0048830000014277175,0.004861399997025728,0.004967799999576528,0.004861399997025728;0.004967799999576528;0.0048830000014277175,2,True,True,
dense-small-clustered_modules-control,baseline,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0017252000034204684,0.0016022000054363161,0.00178829999640584,0.0017252000034204684;0.0016022000054363161;0.00178829999640584,0,False,True,
dense-small-clustered_modules-control,weighted_default,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.002970699999423232,0.0028101999996579252,0.0029712000032304786,0.0028101999996579252;0.002970699999423232;0.0029712000032304786,0,True,True,
dense-small-clustered_modules-control,weighted_preservation,custom_topology,none,small,30,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.0030661000055260956,0.002870600001187995,0.0030870999980834313,0.0030661000055260956;0.0030870999980834313;0.002870600001187995,0,True,True,
dense-small-clustered_modules-missing,baseline,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.001731700001982972,0.001723500005027745,0.0018901000003097579,0.001723500005027745;0.0018901000003097579;0.001731700001982972,0,False,True,
dense-small-clustered_modules-missing,weighted_default,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.004996499999833759,0.0047998000009101816,0.016556299997319,0.0047998000009101816;0.016556299997319;0.004996499999833759,2,True,True,
dense-small-clustered_modules-missing,weighted_preservation,custom_topology,remove_required_dependency,small,29,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.00510740000026999,0.004913299999316223,0.005326099999365397,0.00510740000026999;0.004913299999316223;0.005326099999365397,2,True,True,
dense-small-clustered_modules-version,baseline,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,embedded_dependency_info;minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.0018393999998806976,0.0017987000028369948,0.002097299999149982,0.0017987000028369948;0.002097299999149982;0.0018393999998806976,0,False,True,
dense-small-clustered_modules-version,weighted_default,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,embedded_dependency_info;minecraft_version_mismatch,upgrade_mod,True,True,4,1.0,0,0.004996999996365048,0.004883499997959007,0.005106999997224193,0.005106999997224193;0.004883499997959007;0.004996999996365048,2,True,True,
dense-small-clustered_modules-version,weighted_preservation,custom_topology,replace_with_incompatible_version,small,30,True,incompatible,solution_found,embedded_dependency_info;minecraft_version_mismatch,upgrade_mod,True,True,5,1.0,0,0.005096200002299156,0.005068300000857562,0.0052471000017249025,0.0052471000017249025;0.005068300000857562;0.005096200002299156,2,True,True,
dense-medium-chain-control,baseline,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.004387700006191153,0.004382400002214126,0.004670800000894815,0.004387700006191153;0.004670800000894815;0.004382400002214126,0,False,True,
dense-medium-chain-control,weighted_default,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.008469299995340407,0.008386200002860278,0.008698700003151316,0.008698700003151316;0.008469299995340407;0.008386200002860278,0,True,True,
dense-medium-chain-control,weighted_preservation,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.008478299998387229,0.008439900004304945,0.008881999994628131,0.008881999994628131;0.008439900004304945;0.008478299998387229,0,True,True,
dense-medium-chain-missing,baseline,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.007585200000903569,0.006981200000154786,0.008174399998097215,0.007585200000903569;0.008174399998097215;0.006981200000154786,0,False,True,
dense-medium-chain-missing,weighted_default,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.0717746000009356,0.07140079999953741,0.07247919999645092,0.0717746000009356;0.07140079999953741;0.07247919999645092,9,True,True,
dense-medium-chain-missing,weighted_preservation,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.08114299999579089,0.07262050000281306,0.08237399999779882,0.08237399999779882;0.07262050000281306;0.08114299999579089,9,True,True,
dense-medium-chain-version,baseline,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.005310200001986232,0.005000900004233699,0.005380300004617311,0.005380300004617311;0.005310200001986232;0.005000900004233699,0,False,True,
dense-medium-chain-version,weighted_default,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.014304700001957826,0.013406099998974241,0.014747300003364217,0.014747300003364217;0.013406099998974241;0.014304700001957826,2,True,True,
dense-medium-chain-version,weighted_preservation,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.014286500001617242,0.013999200004036538,0.014472299997578375,0.014286500001617242;0.014472299997578375;0.013999200004036538,2,True,True,
dense-medium-layered_dag-control,baseline,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.004510099999606609,0.004422699996212032,0.005040800002461765,0.004510099999606609;0.004422699996212032;0.005040800002461765,0,False,True,
dense-medium-layered_dag-control,weighted_default,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.007742099995084573,0.007591199995658826,0.008143499995640013,0.007742099995084573;0.007591199995658826;0.008143499995640013,0,True,True,
dense-medium-layered_dag-control,weighted_preservation,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.008029299999179784,0.0077234000054886565,0.008742899997741915,0.008029299999179784;0.008742899997741915;0.0077234000054886565,0,True,True,
dense-medium-layered_dag-missing,baseline,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.004658500001823995,0.004604099995049182,0.005050899999332614,0.004604099995049182;0.004658500001823995;0.005050899999332614,0,False,True,
dense-medium-layered_dag-missing,weighted_default,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.082258999995247,0.07970580000255723,0.08885670000017853,0.07970580000255723;0.08885670000017853;0.082258999995247,9,True,True,
dense-medium-layered_dag-missing,weighted_preservation,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.0870565999939572,0.08301619999838294,0.09014279999973951,0.0870565999939572;0.08301619999838294;0.09014279999973951,9,True,True,
dense-medium-layered_dag-version,baseline,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.006947900001250673,0.0050720999934128486,0.008549599995603785,0.0050720999934128486;0.006947900001250673;0.008549599995603785,0,False,True,
dense-medium-layered_dag-version,weighted_default,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.014870799997879658,0.014523699996061623,0.01888650000182679,0.014523699996061623;0.01888650000182679;0.014870799997879658,2,True,True,
dense-medium-layered_dag-version,weighted_preservation,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.01330440000310773,0.013232700002845377,0.015452200001163874,0.015452200001163874;0.013232700002845377;0.01330440000310773,2,True,True,
dense-medium-shared_library_fan_in-control,baseline,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.004522899995208718,0.004385200001706835,0.004805899996426888,0.004385200001706835;0.004522899995208718;0.004805899996426888,0,False,True,
dense-medium-shared_library_fan_in-control,weighted_default,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.007826799999747891,0.007770100004563574,0.015219399996567518,0.015219399996567518;0.007770100004563574;0.007826799999747891,0,True,True,
dense-medium-shared_library_fan_in-control,weighted_preservation,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.00826430000597611,0.007915299996966496,0.00867629999993369,0.007915299996966496;0.00867629999993369;0.00826430000597611,0,True,True,
dense-medium-shared_library_fan_in-missing,baseline,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,embedded_dependency_info;missing_dependency,add_dependency,True,True,1,1.0,0,0.005041599994001444,0.004804099997272715,0.00607010000385344,0.005041599994001444;0.004804099997272715;0.00607010000385344,0,False,True,
dense-medium-shared_library_fan_in-missing,weighted_default,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,embedded_dependency_info;missing_dependency,add_dependency,True,True,1,1.0,0,0.01625009999406757,0.01618840000446653,0.016494399998919107,0.01618840000446653;0.01625009999406757;0.016494399998919107,2,True,True,
dense-medium-shared_library_fan_in-missing,weighted_preservation,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,embedded_dependency_info;missing_dependency,add_dependency,True,True,1,1.0,0,0.016758799996750895,0.016714599994884338,0.022734500002115965,0.016714599994884338;0.016758799996750895;0.022734500002115965,2,True,True,
dense-medium-shared_library_fan_in-version,baseline,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.0050537000061012805,0.004953199997544289,0.005173500001546927,0.004953199997544289;0.005173500001546927;0.0050537000061012805,0,False,True,
dense-medium-shared_library_fan_in-version,weighted_default,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.013327000000572298,0.013216899998951703,0.01360230000136653,0.013216899998951703;0.01360230000136653;0.013327000000572298,2,True,True,
dense-medium-shared_library_fan_in-version,weighted_preservation,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.013881899998523295,0.01350559999991674,0.014084000002185348,0.01350559999991674;0.013881899998523295;0.014084000002185348,2,True,True,
dense-medium-clustered_modules-control,baseline,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.004855200000747573,0.00464040000224486,0.004994599999918137,0.00464040000224486;0.004994599999918137;0.004855200000747573,0,False,True,
dense-medium-clustered_modules-control,weighted_default,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.009055200003786013,0.008404899999732152,0.01698210000176914,0.008404899999732152;0.01698210000176914;0.009055200003786013,0,True,True,
dense-medium-clustered_modules-control,weighted_preservation,custom_topology,none,medium,80,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.009315000002970919,0.008440099998551887,0.012597199995070696,0.012597199995070696;0.008440099998551887;0.009315000002970919,0,True,True,
dense-medium-clustered_modules-missing,baseline,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.005034200003137812,0.0049776000014389865,0.0050762000028043985,0.0049776000014389865;0.005034200003137812;0.0050762000028043985,0,False,True,
dense-medium-clustered_modules-missing,weighted_default,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.02120969999668887,0.0171011999991606,0.025202000004355796,0.025202000004355796;0.02120969999668887;0.0171011999991606,2,True,True,
dense-medium-clustered_modules-missing,weighted_preservation,custom_topology,remove_required_dependency,medium,79,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.019864599998982158,0.017542900000989903,0.03312290000030771,0.019864599998982158;0.03312290000030771;0.017542900000989903,2,True,True,
dense-medium-clustered_modules-version,baseline,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.0069701999964308925,0.0055228999990504235,0.007539899997937027,0.0055228999990504235;0.007539899997937027;0.0069701999964308925,0,False,True,
dense-medium-clustered_modules-version,weighted_default,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.040019200001552235,0.03930959999706829,0.04131760000018403,0.03930959999706829;0.040019200001552235;0.04131760000018403,6,True,True,
dense-medium-clustered_modules-version,weighted_preservation,custom_topology,replace_with_incompatible_version,medium,80,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.039170500000182074,0.03882599999633385,0.04863399999885587,0.04863399999885587;0.039170500000182074;0.03882599999633385,6,True,True,
dense-large-chain-control,baseline,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.009320199998910539,0.009245000001101289,0.009808399998291861,0.009320199998910539;0.009808399998291861;0.009245000001101289,0,False,True,
dense-large-chain-control,weighted_default,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.015151899999182206,0.014991199997894,0.025977799996326212,0.025977799996326212;0.014991199997894;0.015151899999182206,0,True,True,
dense-large-chain-control,weighted_preservation,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.015785000003234018,0.015660600001865532,0.01980780000303639,0.015785000003234018;0.015660600001865532;0.01980780000303639,0,True,True,
dense-large-chain-missing,baseline,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.008907600000384264,0.008828800004266668,0.00915530000202125,0.008907600000384264;0.008828800004266668;0.00915530000202125,0,False,True,
dense-large-chain-missing,weighted_default,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.02857850000145845,0.027317300002323464,0.031072199999471195,0.031072199999471195;0.027317300002323464;0.02857850000145845,2,True,True,
dense-large-chain-missing,weighted_preservation,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.025998699995398056,0.025650799994764384,0.03933600000164006,0.03933600000164006;0.025998699995398056;0.025650799994764384,2,True,True,
dense-large-chain-version,baseline,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.009234999997715931,0.00905619999684859,0.009932100001606159,0.00905619999684859;0.009932100001606159;0.009234999997715931,0,False,True,
dense-large-chain-version,weighted_default,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.024953200001618825,0.024569099994550925,0.032634900002449285,0.024569099994550925;0.024953200001618825;0.032634900002449285,2,True,True,
dense-large-chain-version,weighted_preservation,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.03904110000439687,0.03568759999325266,0.04111859999829903,0.03568759999325266;0.04111859999829903;0.03904110000439687,2,True,True,
dense-large-layered_dag-control,baseline,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.008711300004506484,0.008709699999599252,0.008885600000212435,0.008709699999599252;0.008711300004506484;0.008885600000212435,0,False,True,
dense-large-layered_dag-control,weighted_default,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.017150600004242733,0.015558899998723064,0.01791570000204956,0.015558899998723064;0.01791570000204956;0.017150600004242733,0,True,True,
dense-large-layered_dag-control,weighted_preservation,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.015893099996901583,0.015878400001383852,0.022679599998809863,0.015878400001383852;0.015893099996901583;0.022679599998809863,0,True,True,
dense-large-layered_dag-missing,baseline,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info;optional_dependency_warning,add_dependency,True,True,1,1.0,0,0.009433700004592538,0.009277199998905417,0.010359500003687572,0.010359500003687572;0.009277199998905417;0.009433700004592538,0,False,True,
dense-large-layered_dag-missing,weighted_default,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info;optional_dependency_warning,add_dependency,True,True,1,1.0,0,0.028185600000142585,0.025517300004139543,0.03576310000062222,0.028185600000142585;0.03576310000062222;0.025517300004139543,2,True,True,
dense-large-layered_dag-missing,weighted_preservation,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info;optional_dependency_warning,add_dependency,True,True,1,1.0,0,0.025732599999173544,0.025667200003226753,0.026113800005987287,0.025732599999173544;0.025667200003226753;0.026113800005987287,2,True,True,
dense-large-layered_dag-version,baseline,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.009634300004108809,0.009521799998765346,0.016552699999010656,0.016552699999010656;0.009634300004108809;0.009521799998765346,0,False,True,
dense-large-layered_dag-version,weighted_default,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.026656399997591507,0.025943000000552274,0.027370599993446376,0.026656399997591507;0.027370599993446376;0.025943000000552274,2,True,True,
dense-large-layered_dag-version,weighted_preservation,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,5,1.0,0,0.024651200001244433,0.02436850000231061,0.024675000000570435,0.02436850000231061;0.024651200001244433;0.024675000000570435,2,True,True,
dense-large-shared_library_fan_in-control,baseline,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.00858229999721516,0.008556200002203695,0.00869119999697432,0.00869119999697432;0.00858229999721516;0.008556200002203695,0,False,True,
dense-large-shared_library_fan_in-control,weighted_default,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.016184400003112387,0.015749400001368485,0.016514599999936763,0.015749400001368485;0.016514599999936763;0.016184400003112387,0,True,True,
dense-large-shared_library_fan_in-control,weighted_preservation,custom_topology,none,large,150,False,compatible,already_compatible,embedded_dependency_info,,True,False,0,1.0,0,0.017814800004998688,0.016829200001666322,0.018551299996033777,0.017814800004998688;0.016829200001666322;0.018551299996033777,0,True,True,
dense-large-shared_library_fan_in-missing,baseline,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.011939199997868855,0.008643400004075374,0.017121600001701154,0.008643400004075374;0.017121600001701154;0.011939199997868855,0,False,True,
dense-large-shared_library_fan_in-missing,weighted_default,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.02990460000000894,0.029001499999139924,0.031751800001075026,0.031751800001075026;0.02990460000000894;0.029001499999139924,2,True,True,
dense-large-shared_library_fan_in-missing,weighted_preservation,custom_topology,remove_required_dependency,large,149,True,incompatible,solution_found,missing_dependency;embedded_dependency_info,add_dependency,True,True,1,1.0,0,0.03001139999832958,0.029279200003657024,0.039305300000705756,0.039305300000705756;0.029279200003657024;0.03001139999832958,2,True,True,
dense-large-shared_library_fan_in-version,baseline,custom_topology,replace_with_incompatible_version,large,150,True,incompatible,solution_found,minecraft_version_mismatch;embedded_dependency_info,upgrade_mod,True,True,4,1.0,0,0.009806800000660587,0.009462099995289464,0.010554799999226816,0.009806800000660587;0.010554799999226816;0.009462099995289464,0,False,True,
